Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity,sentence_length,Language,predicted_emotion,emotion_final,Sentence_corrected
1900-01-01 00:18:47.985986,1900-01-01 00:18:48.985986,Wczoraj to bylo wczoraj.,Yesterday was yesterday.,acceptance,neutral,neutral,4,informal,neutral,neutral,Wczoraj to było wczoraj.
1900-01-01 00:18:48.985986,1900-01-01 00:18:49.985986,Wczoraj to bylo wczoraj.,Yesterday was yesterday.,acceptance,neutral,neutral,4,informal,neutral,neutral,Wczoraj to było wczoraj.
1900-01-01 00:18:49.985986,1900-01-01 00:18:50.985986,Wczoraj to bylo wczoraj.,Yesterday was yesterday.,acceptance,neutral,neutral,4,informal,neutral,neutral,Wczoraj to było wczoraj.
1900-01-01 00:18:50.985986,1900-01-01 00:18:51.985986,Wczoraj to bylo wczoraj.,Yesterday was yesterday.,acceptance,neutral,neutral,4,informal,neutral,neutral,Wczoraj to było wczoraj.
1900-01-01 00:18:51.985986,1900-01-01 00:18:52.985986,Wczoraj to bylo wczoraj.,Yesterday was yesterday.,acceptance,neutral,neutral,4,informal,neutral,neutral,Wczoraj to było wczoraj.
1900-01-01 00:18:52.985986,1900-01-01 00:18:54.985986,"Ciekawe kto przyjedzie teraz, nie?","I wonder who will come now, right?",curiosity,neutral,mild,5,informal,surprise,neutral,"Ciekawe kto przyjedzie teraz, nie?"
1900-01-01 00:18:54.985986,1900-01-01 00:18:56.985986,"Chcialam, zeby gaz i szary przyjechali.",I wanted gas and gray to come.,longing,sadness,mild,6,informal,sadness,sadness,"Chcialam, żeby gaz i szary przyjechali."
1900-01-01 00:18:56.985986,1900-01-01 00:18:59.985986,"Bardziej bym wolala gaza na przyklad, jakby tutaj przyjechal.","I would rather have gas, for example, if it came here.",preference,neutral,mild,9,informal,neutral,neutral,"bardziej bym wolala gaza na przyklad, jakby tutaj przyjechal."
1900-01-01 00:18:59.985986,1900-01-01 00:19:02.985986,"Nie, ja chcialem, zeby przyjechal gaz i Scott wlasnie.","No, I wanted the gas and Scott to come, actually.",expectation,neutral,mild,9,informal,neutral,neutral,"nie, ja chciałem, żeby przyjechal gaz i Scott właśnie."
1900-01-01 00:19:02.985986,1900-01-01 00:19:03.985986,Chyba Scott by byl na drugim miejscu.,Probably Scott would be in second place.,speculation,neutral,mild,7,informal,neutral,neutral,Chyba Scott by byl na drugim miejscu.
1900-01-01 00:19:03.985986,1900-01-01 00:19:08.985986,"Ogolnie nie jest, naprawde nie jest brzydki, ale tez tak jakos mnie nie imponuje strasznie jego wyglad, charakter.","Overall, he's not, really not ugly, but somehow his looks and character don't impress me much either.",indifference,neutral,mild,18,informal,disgust,disgust,"ogólnie nie jest, naprawdę nie jest brzydki, ale tez tak jakos mnie nie imponuje strasznie jego wyglad, charakter."
1900-01-01 00:19:08.985986,1900-01-01 00:19:14.985986,"Najbardziej z tych facetow wszystkich, ktorzy tam ogolnie byli w calej tej ekipie, to podoba mi sie Jay.","Of all those guys, who were generally there in the whole crew, I like Jay the most.",preference,happiness,mild,18,formal,happiness,happiness,"Najbardziej z tych facetow wszystkich, ktorzy tam ogólnie byli w calej tej ekipie, to podoba mi się Jay."
1900-01-01 00:19:14.985986,1900-01-01 00:19:16.985986,"Ze wszystkiego, z twarzy i z wygladu.","From everything, from the face and from the appearance.",insecurity,sadness,moderate,7,informal,neutral,sadness,"że wszystkiego, z twarzy i z wygladu."
1900-01-01 00:19:17.985986,1900-01-01 00:19:25.985986,"A jezeli chodzi o sama twarz ekipy, pozniej jak juz oni podchodzili, ktos dochodzi i tak dalej, to gaz byl najladniejszy.","And as for the team's face itself, later when they were already approaching, someone was coming up and so on, the gas was the nicest.",appreciation,happiness,mild,21,formal,neutral,happiness,"A jezeli chodzi o sama twarz ekipy, później jak już oni podchodzili, ktos dochodzi i tak dalej, to gaz byl najladniejszy."
1900-01-01 00:19:25.985986,1900-01-01 00:19:26.985986,Ale gazu mi sie podoba.,But I like the gas.,liking,happiness,mild,5,informal,happiness,happiness,Ale gazu mi się podoba.
1900-01-01 00:19:26.985986,1900-01-01 00:19:28.985986,"Ale gaz akurat jest przy sobie u facetow, tak?","But gas is actually kept on hand by men, right?",curiosity,neutral,mild,9,informal,neutral,neutral,"Ale gaz akurat jest przy sobie u facetow, tak?"
1900-01-01 00:19:28.985986,1900-01-01 00:19:29.985986,Mhm.,Mhm.,indifference,neutral,neutral,1,informal,neutral,neutral,Mhm.
1900-01-01 00:19:29.985986,1900-01-01 00:19:31.985986,Ale mimo wszystko by sie z nim przyspala.,"But despite everything, she would still sleep with him.",desire,happiness,mild,8,informal,disgust,happiness,Ale mimo wszystko by się z nim przyspala.
1900-01-01 00:19:31.985986,1900-01-01 00:19:35.985986,"Chociaz Jay, tylko ze on se potem odszedl.","Although Jay, only he left afterwards.",resignation,sadness,mild,8,informal,neutral,sadness,"Chociaz Jay, tylko że on se potem odszedl."
1900-01-01 00:19:36.985986,1900-01-01 00:19:38.985986,Na tam jakas dupe wyrwalil gaz.,"Over there, some chick got snatched by gas.",shock,surprise,moderate,6,informal,disgust,surprise,Na tam jakas dupe wyrwalil gaz.
1900-01-01 00:19:38.985986,1900-01-01 00:19:40.985986,"Bo jakby tu przyjechal, to by zostal moim mezem.","Because if he came here, he would become my husband.",longing,sadness,mild,9,informal,neutral,sadness,"Bo jakby tu przyjechal, to by zostal moim mezem."
1900-01-01 00:19:40.985986,1900-01-01 00:19:45.985986,"Ale, ale lubie Holly, bo jest taka smieszna wariatka.","But, but I like Holly because she's such a funny crazy girl.",fondness,happiness,mild,9,informal,happiness,happiness,"Ale, ale lubie Holly, bo jest taka smieszna wariatka."
1900-01-01 00:19:46.985986,1900-01-01 00:19:53.985986,"Jest ladna, wyrywa kosci na imprezach.","She is pretty, she picks up guys at parties.",admiration,happiness,mild,6,informal,neutral,happiness,"jest ładna, wyrywa kosci na imprezach."
1900-01-01 00:19:56.985986,1900-01-01 00:20:00.985986,"Tez uwazam, tak jak ona, ze James jest najladniejszy z tego domu z chlopakow.","I also think, like her, that James is the most handsome of the boys in this house.",admiration,happiness,mild,14,informal,neutral,happiness,"Tez uwazam, tak jak ona, że James jest najladniejszy z tego domu z chlopakow."
1900-01-01 00:20:04.985986,1900-01-01 00:20:07.985986,"Bardziej bym byla jeszcze zajarana, gdybym umiala z nimi porozmawiac.",I would be even more excited if I could talk to them.,excitement,happiness,moderate,10,informal,happiness,happiness,"bardziej bym byla jeszcze zajarana, gdybym umiala z nimi porozmawiać."
1900-01-01 00:20:07.985986,1900-01-01 00:20:12.985986,"Bo to, ze ja im powiem, hello, drink, maybe.","Because if I say to them, hello, drink, maybe.",uncertainty,neutral,mild,9,informal,neutral,neutral,"Bo to, że ja im powiem, hello, drink, maybe."
1900-01-01 00:20:13.985986,1900-01-01 00:20:15.985986,To jednak jakies wyzwanie.,It's still some kind of challenge.,challenge,surprise,mild,4,formal,neutral,surprise,To jednak jakieś wyzwanie.
1900-01-01 00:20:15.985986,1900-01-01 00:20:18.985986,"Ja ogolnie, kiedys dobrze mi szlo z angielskim, teraz poltora lat przerwy.","In general, I used to do well with English, now it's been a year and a half break.",regret,sadness,mild,12,informal,neutral,sadness,"Ja ogólnie, kiedys dobrze mi szlo z angielskim, teraz poltora lat przerwy."
1900-01-01 00:20:21.985986,1900-01-01 00:20:27.985986,"Kazdy niecierpliwie sie czekal, jak to sie wszystko potoczy dalej.",Everyone was waiting impatiently to see how it would all turn out.,anticipation,surprise,moderate,10,informal,anger,surprise,"każdy niecierpliwie się czekal, jak to się wszystko potoczy dalej."
1900-01-01 00:20:36.985986,1900-01-01 00:20:40.985986,"Czekajcie jeszcze, zanim zajaracie, bo chcialem pogadac z wami wszystkim.","Wait a moment before you light up, because I wanted to talk to all of you.",anticipation,neutral,mild,10,informal,neutral,neutral,"Czekajcie jeszcze, zanim zajaracie, bo chciałem pogadać z wami wszystkim."
1900-01-01 00:20:40.985986,1900-01-01 00:20:41.985986,"Wiem, wiem.","I know, I know.",resignation,neutral,mild,2,informal,disgust,neutral,"Wiem, wiem."
1900-01-01 00:20:41.985986,1900-01-01 00:20:42.985986,"Ewelina, mozesz tu przyjsc?","Ewelina, can you come here?",request,neutral,neutral,4,informal,neutral,neutral,"Eweliną, mozesz tu przyjsc?"
1900-01-01 00:20:42.985986,1900-01-01 00:20:43.985986,Zaraz.,In a moment.,expectation,neutral,neutral,1,informal,surprise,neutral,Zaraz.
1900-01-01 00:20:44.985986,1900-01-01 00:20:46.985986,"To przyjdz, to pogadamy.","So come over, we'll talk.",invitation,neutral,neutral,4,informal,neutral,neutral,"To przyjdz, to pogadamy."
1900-01-01 00:20:46.985986,1900-01-01 00:20:50.985986,W koncu mielismy okazje usiasc w takim rodzinnym gronie przy kominku.,"Finally, we had the opportunity to sit together as a family by the fireplace.",contentment,happiness,mild,11,informal,happiness,happiness,W końcu mieliśmy okazję usiąść w takim rodzinnym gronie przy kominku.
1900-01-01 00:20:52.985986,1900-01-01 00:20:55.985986,"Dajebiscie sie siedzi przy kominku, jak jestesmy wszyscy.",It's freaking awesome to sit by the fireplace when we're all together.,contentment,happiness,intense,8,informal,happiness,happiness,"zajebiście się siedzi przy kominku, jak jesteśmy wszyscy."
1900-01-01 00:20:55.985986,1900-01-01 00:20:57.985986,Nikt ze soba sie nie kloci.,No one is arguing with each other.,calm,neutral,neutral,6,informal,neutral,neutral,nikt że sobą się nie kłóci.
1900-01-01 00:20:57.985986,1900-01-01 00:20:59.985986,Jest przyjemna atmosfera.,There is a pleasant atmosphere.,contentment,happiness,mild,3,informal,happiness,happiness,jest przyjemna atmosfera.
1900-01-01 00:20:59.985986,1900-01-01 00:21:01.985986,Chcialem pogadac z wami wszystkim.,I wanted to talk to all of you.,openness,neutral,neutral,5,informal,happiness,neutral,chciałem pogadać z wami wszystkim.
1900-01-01 00:21:01.985986,1900-01-01 00:21:04.985986,Chce pogadac i sie pogodzic.,I want to talk and make up.,reconciliation,happiness,mild,5,informal,neutral,happiness,chcę pogadać i się pogodzić.
1900-01-01 00:21:04.985986,1900-01-01 00:21:08.985986,"Dzisiaj Trybson wlasnie do mnie podszedl, jak siedzielismy przy kominku.",Today Trybson just came up to me as we were sitting by the fireplace.,recollection,neutral,neutral,10,informal,neutral,neutral,"dzisiaj Trybson właśnie do mnie podszedł, jak siedzieliśmy przy kominku."
1900-01-01 00:21:08.985986,1900-01-01 00:21:10.985986,"Bo ty wiesz, ze jestes ladna dziewczyna.",Because you know that you are a pretty girl.,admiration,happiness,mild,7,informal,neutral,happiness,"Bo ty wiesz, że jesteś ładna dziewczyna."
1900-01-01 00:21:10.985986,1900-01-01 00:21:13.985986,"I jestes ladna dziewczyna, tylko ze ty nie jestes w moim typie.","And you are a pretty girl, it's just that you are not my type.",rejection,sadness,mild,12,informal,neutral,sadness,"I jesteś ładna dziewczyna, tylko że ty nie jesteś w moim typie."
1900-01-01 00:21:13.985986,1900-01-01 00:21:17.985986,"I to nie chodzilo o to, zebym cie obrazil, bo nie mialem zamiaru cie obrazic.","And it wasn't about me insulting you, because I had no intention of insulting you.",regret,sadness,mild,15,informal,anger,sadness,"I to nie chodziło o to, żebym cię obraził, bo nie miałem zamiaru cię obrazić."
1900-01-01 00:21:17.985986,1900-01-01 00:21:19.985986,"Ja bym jej nie tknal kijem przez szmate, rozumiesz?","I wouldn't touch her with a stick through a rag, you understand?",contempt,disgust,intense,9,informal,disgust,disgust,"Ja bym jej nie tknął kijem przez szmatę, rozumiesz?"
1900-01-01 00:21:19.985986,1900-01-01 00:21:20.985986,Co?,What?,confusion,surprise,mild,1,informal,surprise,surprise,Co?
1900-01-01 00:21:20.985986,1900-01-01 00:21:21.985986,Nie tknalbym jej.,I wouldn't touch her.,aversion,disgust,moderate,3,informal,fear,disgust,nie tknąłbym jej.
1900-01-01 00:21:21.985986,1900-01-01 00:21:25.985986,"Nie powinienem tak powiedziec, bo nie mialem zamiaru urazic Eweliny.","I shouldn't have said that, because I didn't mean to hurt Ewelina.",regret,sadness,moderate,10,informal,anger,sadness,"nie powinienem tak powiedzieć, bo nie miałem zamiaru urazić Eweliny."
1900-01-01 00:21:25.985986,1900-01-01 00:21:27.985986,"Bardzo ja szanuje, dobrze sie z nia dogaduje.","I respect her a lot, I get along with her well.",respect,happiness,mild,8,informal,neutral,happiness,"bardzo ja szanuję, dobrze się z nią dogaduję."
1900-01-01 00:21:27.985986,1900-01-01 00:21:29.985986,Przepraszam cie szczerze za to.,I'm sincerely sorry for this.,remorse,sadness,moderate,5,informal,sadness,sadness,przepraszam cię szczerze za to.
1900-01-01 00:21:29.985986,1900-01-01 00:21:32.985986,I traktuje cie naprawde zajebisna.,And I treat you as really awesome.,admiration,happiness,moderate,5,informal,happiness,happiness,I traktuję cię naprawdę zajebiśnie.
1900-01-01 00:21:32.985986,1900-01-01 00:21:36.985986,"Jestes jak siostra tutaj, wiesz?","You are like a sister here, you know?",affection,happiness,mild,5,informal,neutral,neutral,"jesteś jak siostra tutaj, wiesz?"
1900-01-01 00:21:36.985986,1900-01-01 00:21:38.985986,I kurwa zajebiscie sie z toba bawie.,I fucking have an awesome time with you.,excitement,happiness,intense,7,informal,happiness,happiness,I kurwa zajebiście się z tobą bawię.
1900-01-01 00:21:39.985986,1900-01-01 00:21:44.985986,"No nie bylo w Trybsona stylu, ale widocznie musialo go zzerac wyrzuty sumienia.","Well, it wasn't in Trybson's style, but apparently he must have been eaten up by guilt.",guilt,sadness,moderate,13,informal,neutral,sadness,"No nie było w Trybsona stylu, ale widocznie musiało go żreć wyrzuty sumienia."
1900-01-01 00:21:45.985986,1900-01-01 00:21:47.985986,"No ale wrocmy, myslalam, jaka przykro zrobila, nie?","But let's get back, I was thinking, how hurtful she was, right?",hurt,sadness,moderate,8,informal,anger,sadness,"No ale wróćmy, myślałam, jaka przykro zrobiła, nie?"
1900-01-01 00:21:47.985986,1900-01-01 00:21:51.985986,"No powiedzialem, glupio powiedzialem, nie przemyslalem nawet tego, co powiem.","Well, I said it, I said it stupidly, I didn't even think through what I was going to say.",regret,sadness,moderate,10,informal,anger,sadness,"No powiedziałem, głupio powiedziałem, nie przemyślałem nawet tego, co powiem."
1900-01-01 00:21:51.985986,1900-01-01 00:21:53.985986,"No dobra, no juz niewazne, kurwa.","Alright, never mind, fuck it.",frustration,anger,moderate,6,informal,anger,anger,"No dobra, no już nieważne, kurwa."
1900-01-01 00:21:53.985986,1900-01-01 00:21:54.985986,Bez gitara.,Without a guitar.,longing,sadness,mild,2,informal,sadness,sadness,bez gitarą.
1900-01-01 00:21:54.985986,1900-01-01 00:21:55.985986,Piateczke.,High five.,camaraderie,happiness,mild,1,informal,neutral,happiness,piąteczkę.
1900-01-01 00:21:56.985986,1900-01-01 00:21:59.985986,W koncu jestesmy jedna ekipa.,"After all, we are one team.",unity,happiness,mild,5,informal,neutral,happiness,W końcu jesteśmy jedną ekipą.
1900-01-01 00:22:00.985986,1900-01-01 00:22:03.985986,I w koncu stanowimy calosc.,And finally we are whole.,fulfillment,happiness,moderate,5,informal,neutral,happiness,I w końcu stanowimy całość.
1900-01-01 00:22:03.985986,1900-01-01 00:22:04.985986,No wlasnie.,Exactly.,agreement,neutral,neutral,2,informal,neutral,neutral,No właśnie.
1900-01-01 00:22:08.985986,1900-01-01 00:22:10.985986,Wlasnie wszyscy tak zjednoczylismy bardziej.,We have all just become more united.,solidarity,happiness,moderate,5,informal,neutral,happiness,właśnie wszyscy tak zjednoczyliśmy bardziej.
1900-01-01 00:22:10.985986,1900-01-01 00:22:13.985986,"Wiadomo, ze nasze charaktery sie bardzo roznia.",It is known that our personalities are very different.,acceptance,neutral,neutral,7,informal,neutral,neutral,"wiadomo, że nasze charaktery się bardzo różnią."
1900-01-01 00:22:13.985986,1900-01-01 00:22:15.985986,I kazdy jest inny.,And everyone is different.,acceptance,neutral,neutral,4,informal,neutral,neutral,I każdy jest inny.
1900-01-01 00:22:21.985986,1900-01-01 00:22:25.985986,"Chcialem codziennie z nimi usiasc, codziennie z nimi napic sie wina, czy tam bez wina.","I wanted to sit with them every day, to have wine with them every day, or even without wine.",longing,sadness,moderate,15,informal,neutral,sadness,"chciałem codziennie z nimi usiąść, codziennie z nimi napić się wina, czy tam bez wina."
1900-01-01 00:22:25.985986,1900-01-01 00:22:27.985986,Cokolwiek w ogole porozmawiac.,Anything at all to talk about.,resignation,sadness,mild,4,informal,disgust,sadness,cokolwiek w ogóle porozmawiać.
1900-01-01 00:22:27.985986,1900-01-01 00:22:31.985986,"Na wszystko, co nam nie pasuje powiedziec sobie w twarz, w oczy, tak jak dzisiaj Trybson to zrobil.","For everything that we don't like, to say it to each other's face, in the eyes, just like Trybson did today.",assertiveness,neutral,mild,18,informal,disgust,neutral,"Na wszystko, co nam nie pasuje powiedzieć sobie w twarz, w oczy, tak jak dzisiaj Trybson to zrobił."
1900-01-01 00:22:31.985986,1900-01-01 00:22:32.985986,To jest genialne.,This is brilliant.,admiration,happiness,moderate,3,informal,happiness,happiness,To jest genialne.
